Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2013-09-19,XU100.IS,782.1420288085938,805.6950073242188,782.1420288085938,794.6599731445312,794.65576171875,121461800000.0
2013-09-20,XU100.IS,794.6790161132812,795.0560302734375,775.822998046875,778.6290283203125,778.6248779296875,66610400000.0
2013-09-23,XU100.IS,778.7379760742188,781.2730102539062,765.947998046875,768.0789794921875,768.0748901367188,62468900000.0
2013-09-24,XU100.IS,769.4089965820312,774.958984375,762.9089965820312,765.2969970703125,765.2929077148438,51912700000.0
2013-09-25,XU100.IS,762.9550170898438,768.7520141601562,759.1959838867188,762.343017578125,762.3389892578125,67709100000.0
2013-09-26,XU100.IS,761.5780029296875,765.302978515625,756.1820068359375,756.1820068359375,756.177978515625,48548800000.0
2013-09-27,XU100.IS,757.0999755859375,758.697998046875,747.7230224609375,747.7230224609375,747.7190551757812,45901800000.0
2013-09-30,XU100.IS,743.4180297851562,746.927001953125,735.4520263671875,744.8660278320312,744.862060546875,56846200000.0
2013-10-01,XU100.IS,750.1810302734375,766.7009887695312,750.1810302734375,764.7000122070312,764.6959838867188,61575400000.0
2013-10-02,XU100.IS,765.1430053710938,768.6389770507812,750.8489990234375,751.6279907226562,751.6240234375,76566700000.0
2013-10-03,XU100.IS,757.7260131835938,764.2839965820312,754.4110107421875,762.698974609375,762.6949462890625,49102700000.0
2013-10-04,XU100.IS,762.4520263671875,765.0369873046875,756.3079833984375,762.0700073242188,762.0659790039062,54045600000.0
2013-10-07,XU100.IS,758.3920288085938,761.7319946289062,753.6339721679688,759.0120239257812,759.0079956054688,36490300000.0
2013-10-08,XU100.IS,757.6170043945312,759.3800048828125,749.885009765625,750.6389770507812,750.635009765625,56683100000.0
2013-10-09,XU100.IS,747.4940185546875,748.4760131835938,738.0960083007812,744.8389892578125,744.8350219726562,51487400000.0
2013-10-10,XU100.IS,749.4290161132812,759.2139892578125,749.406982421875,756.3980102539062,756.3939819335938,53571600000.0
2013-10-11,XU100.IS,762.1010131835938,764.1309814453125,760.02001953125,761.7639770507812,761.7599487304688,34840200000.0
2013-10-14,XU100.IS,760.6190185546875,764.1480102539062,759.9229736328125,762.3499755859375,762.345947265625,10900500000.0
2013-10-21,XU100.IS,781.6079711914062,788.77001953125,778.5609741210938,788.77001953125,788.7658081054688,64088000000.0
2013-10-22,XU100.IS,788.4290161132812,795.8880004882812,784.072021484375,792.7239990234375,792.7197875976562,71170600000.0
2013-10-23,XU100.IS,790.0130004882812,794.0800170898438,783.0440063476562,785.156005859375,785.15185546875,61079700000.0
2013-10-24,XU100.IS,788.3720092773438,794.8049926757812,787.47802734375,788.4580078125,788.4537963867188,55120900000.0
2013-10-25,XU100.IS,789.3980102539062,793.2860107421875,784.4199829101562,792.7150268554688,792.7108154296875,50346400000.0
2013-10-28,XU100.IS,796.4450073242188,798.3809814453125,795.3300170898438,795.6519775390625,795.6477661132812,25623700000.0
2013-10-30,XU100.IS,799.3980102539062,804.6290283203125,788.6820068359375,789.1939697265625,789.1897583007812,64899100000.0
2013-10-31,XU100.IS,783.6220092773438,785.2520141601562,771.8759765625,776.2039794921875,776.1998901367188,53415300000.0
2013-11-01,XU100.IS,779.0369873046875,779.0369873046875,763.8740234375,765.0120239257812,765.0079956054688,52719600000.0
2013-11-04,XU100.IS,765.4639892578125,770.9910278320312,762.3419799804688,762.3419799804688,762.3379516601562,44425300000.0
2013-11-05,XU100.IS,764.4929809570312,769.6820068359375,747.4429931640625,747.4429931640625,747.4390258789062,46326000000.0
2013-11-06,XU100.IS,751.3389892578125,758.9760131835938,748.6010131835938,757.6859741210938,757.6819458007812,41236100000.0
2013-11-07,XU100.IS,755.7329711914062,767.7100219726562,754.9450073242188,758.114990234375,758.1109619140625,45912000000.0
2013-11-08,XU100.IS,754.8489990234375,756.8309936523438,737.541015625,739.1829833984375,739.1790771484375,52043000000.0
2013-11-11,XU100.IS,741.5570068359375,744.6890258789062,721.3259887695312,721.4000244140625,721.3961791992188,51407000000.0
2013-11-12,XU100.IS,725.010986328125,726.1300048828125,711.6339721679688,719.0460205078125,719.042236328125,53788900000.0
2013-11-13,XU100.IS,718.2310180664062,723.8300170898438,708.3569946289062,723.27001953125,723.2661743164062,110599600000.0
2013-11-14,XU100.IS,735.8270263671875,743.2849731445312,734.5900268554688,739.7479858398438,739.7440795898438,77626300000.0
2013-11-15,XU100.IS,744.2930297851562,748.8740234375,742.7319946289062,742.7319946289062,742.72802734375,65863000000.0
2013-11-18,XU100.IS,746.3410034179688,755.9769897460938,745.239013671875,755.9769897460938,755.9729614257812,51182500000.0
2013-11-19,XU100.IS,755.22802734375,755.5430297851562,745.1079711914062,746.177001953125,746.1730346679688,56650000000.0
2013-11-20,XU100.IS,745.968017578125,753.9450073242188,739.7020263671875,753.8170166015625,753.81298828125,70504800000.0
2013-11-21,XU100.IS,742.947998046875,751.2570190429688,740.052001953125,746.7930297851562,746.7890625,65086100000.0
2013-11-22,XU100.IS,750.656005859375,758.7470092773438,750.0230102539062,756.3809814453125,756.376953125,51709600000.0
2013-11-25,XU100.IS,764.8369750976562,770.4409790039062,764.8369750976562,765.3140258789062,765.3099365234375,50674300000.0
2013-11-26,XU100.IS,765.5709838867188,765.5709838867188,752.43798828125,755.6320190429688,755.6279907226562,52527900000.0
2013-11-27,XU100.IS,754.97900390625,757.9089965820312,748.9600219726562,748.9600219726562,748.9560546875,41728800000.0
2013-11-28,XU100.IS,750.7479858398438,753.2239990234375,744.6959838867188,745.8040161132812,745.800048828125,37857700000.0
2013-11-29,XU100.IS,746.427001953125,758.3820190429688,745.1010131835938,757.4829711914062,757.4789428710938,37941200000.0
2013-12-02,XU100.IS,758.968994140625,761.9719848632812,749.5120239257812,749.5120239257812,749.508056640625,43039000000.0
2013-12-03,XU100.IS,748.677001953125,750.2169799804688,730.2999877929688,730.875,730.87109375,60291200000.0
2013-12-04,XU100.IS,729.3569946289062,733.5570068359375,720.1599731445312,730.8870239257812,730.8831176757812,50916100000.0
2013-12-05,XU100.IS,729.8829956054688,731.7360229492188,719.9190063476562,719.9190063476562,719.9151611328125,50166000000.0
2013-12-06,XU100.IS,722.0180053710938,735.3790283203125,716.125,733.7839965820312,733.7800903320312,59350300000.0
2013-12-09,XU100.IS,740.0040283203125,745.8389892578125,739.218017578125,742.3289794921875,742.3250122070312,44704100000.0
2013-12-10,XU100.IS,743.7349853515625,743.9329833984375,736.427001953125,741.1799926757812,741.1760864257812,41923700000.0
2013-12-11,XU100.IS,738.281005859375,749.5089721679688,738.0330200195312,739.6580200195312,739.6541137695312,51672800000.0
2013-12-12,XU100.IS,736.8690185546875,740.697998046875,729.3060302734375,730.718017578125,730.714111328125,45060300000.0
2013-12-13,XU100.IS,735.864990234375,741.2620239257812,735.3599853515625,740.6500244140625,740.6461181640625,39860500000.0
2013-12-16,XU100.IS,738.7340087890625,749.7379760742188,738.1229858398438,748.4340209960938,748.4300537109375,38808000000.0
2013-12-17,XU100.IS,736.6820068359375,737.8989868164062,701.2169799804688,709.4609985351562,709.4572143554688,89960100000.0
2013-12-18,XU100.IS,691.1320190429688,714.1729736328125,681.843994140625,714.1729736328125,714.169189453125,95260300000.0
2013-12-19,XU100.IS,708.3489990234375,718.4130249023438,685.8709716796875,691.0,690.996337890625,90391200000.0
2013-12-20,XU100.IS,694.4429931640625,699.3250122070312,686.22900390625,695.72802734375,695.724365234375,84431900000.0
2013-12-23,XU100.IS,701.3900146484375,702.3400268554688,674.7349853515625,680.8610229492188,680.857421875,66961400000.0
2013-12-24,XU100.IS,681.9329833984375,693.6480102539062,680.1420288085938,689.97802734375,689.974365234375,58310800000.0
2013-12-25,XU100.IS,693.2260131835938,698.802001953125,660.9660034179688,660.9660034179688,660.9625244140625,74325200000.0
2013-12-26,XU100.IS,663.8170166015625,668.8619995117188,641.60498046875,645.552001953125,645.548583984375,67403000000.0
2013-12-27,XU100.IS,642.905029296875,643.6680297851562,611.5020141601562,638.8519897460938,638.8485717773438,86131700000.0
2013-12-30,XU100.IS,652.9240112304688,679.8569946289062,649.260009765625,679.8569946289062,679.8533935546875,75628300000.0
2013-12-31,XU100.IS,682.10302734375,687.052001953125,664.7860107421875,678.0170288085938,678.013427734375,73254800000.0
2014-01-02,XU100.IS,673.6740112304688,673.6740112304688,658.2579956054688,669.8579711914062,669.8544311523438,56227000000.0
2014-01-03,XU100.IS,671.5130004882812,673.5369873046875,654.2949829101562,659.6710205078125,659.6675415039062,59791900000.0
2014-01-06,XU100.IS,662.8150024414062,682.989990234375,657.4229736328125,680.219970703125,680.2163696289062,72736300000.0
2014-01-07,XU100.IS,676.5159912109375,689.4949951171875,672.8400268554688,685.9860229492188,685.9823608398438,87657300000.0
2014-01-08,XU100.IS,684.4559936523438,689.5919799804688,671.9920043945312,673.3170166015625,673.3134155273438,76321900000.0
2014-01-09,XU100.IS,667.1300048828125,667.6389770507812,660.2160034179688,664.135986328125,664.1324462890625,41355000000.0
2014-01-10,XU100.IS,668.7009887695312,679.1209716796875,664.7919921875,679.1209716796875,679.1173706054688,62698400000.0
2014-01-13,XU100.IS,683.89697265625,686.9130249023438,679.4320068359375,680.6229858398438,680.619384765625,56362100000.0
2014-01-14,XU100.IS,671.3770141601562,680.7249755859375,668.8519897460938,680.7249755859375,680.7213745117188,54581800000.0
2014-01-15,XU100.IS,680.7050170898438,685.427001953125,675.5780029296875,681.3460083007812,681.3424072265625,70279700000.0
2014-01-16,XU100.IS,670.7459716796875,676.3049926757812,667.458984375,668.4359741210938,668.4324340820312,59485900000.0
2014-01-17,XU100.IS,671.6099853515625,672.1110229492188,656.3499755859375,656.3499755859375,656.3464965820312,59183900000.0
2014-01-20,XU100.IS,648.9569702148438,660.916015625,648.4149780273438,657.635986328125,657.6325073242188,48168300000.0
2014-01-21,XU100.IS,662.4769897460938,671.8590087890625,659.97900390625,663.18701171875,663.1834716796875,62625600000.0
2014-01-22,XU100.IS,670.0759887695312,674.5070190429688,667.0819702148438,673.6729736328125,673.6693725585938,56214100000.0
2014-01-23,XU100.IS,669.35302734375,673.3369750976562,654.2930297851562,654.2930297851562,654.28955078125,76298200000.0
2014-01-24,XU100.IS,657.4769897460938,657.791015625,632.7160034179688,644.2750244140625,644.2716064453125,84370500000.0
2014-01-27,XU100.IS,643.6019897460938,653.5560302734375,633.802001953125,645.68701171875,645.68359375,75230100000.0
2014-01-28,XU100.IS,653.10400390625,655.4660034179688,634.9810180664062,635.43701171875,635.4336547851562,62444100000.0
2014-01-29,XU100.IS,647.77099609375,653.2620239257812,607.5349731445312,620.8870239257812,620.8837280273438,118465500000.0
2014-01-30,XU100.IS,622.10498046875,628.1920166015625,608.9829711914062,627.0139770507812,627.0106811523438,79032000000.0
2014-01-31,XU100.IS,626.666015625,626.666015625,614.2559814453125,618.5819702148438,618.5786743164062,60568900000.0
2014-02-03,XU100.IS,621.6589965820312,624.2119750976562,615.2979736328125,616.7520141601562,616.7487182617188,46141900000.0
2014-02-04,XU100.IS,613.114013671875,627.9229736328125,608.4849853515625,627.3270263671875,627.3236694335938,71159200000.0
2014-02-05,XU100.IS,628.39501953125,633.9400024414062,624.052001953125,624.4249877929688,624.4216918945312,70092200000.0
2014-02-06,XU100.IS,627.343017578125,645.4990234375,627.0079956054688,645.4990234375,645.49560546875,77687300000.0
2014-02-07,XU100.IS,646.1619873046875,649.2429809570312,640.427978515625,646.1430053710938,646.1395874023438,75133000000.0
2014-02-10,XU100.IS,643.5089721679688,643.6810302734375,635.7219848632812,640.5020141601562,640.4985961914062,53848200000.0
2014-02-11,XU100.IS,643.8369750976562,648.2210083007812,640.5549926757812,642.8070068359375,642.8035888671875,61474600000.0
2014-02-12,XU100.IS,648.1810302734375,650.4829711914062,644.7000122070312,645.1370239257812,645.1336059570312,55681500000.0
2014-02-13,XU100.IS,642.0599975585938,642.0599975585938,636.9810180664062,637.6500244140625,637.6466674804688,47441000000.0
2014-02-14,XU100.IS,641.0999755859375,649.9710083007812,640.2559814453125,648.8289794921875,648.8255615234375,60104900000.0
2014-02-17,XU100.IS,654.3720092773438,659.156982421875,654.3720092773438,655.9920043945312,655.988525390625,46603100000.0
2014-02-18,XU100.IS,656.3289794921875,656.3289794921875,641.2570190429688,641.2570190429688,641.2536010742188,61377900000.0
2014-02-19,XU100.IS,639.8829956054688,641.448974609375,630.4990234375,633.8209838867188,633.817626953125,56868400000.0
2014-02-20,XU100.IS,630.2050170898438,637.9190063476562,627.052001953125,636.8099975585938,636.806640625,53813500000.0
2014-02-21,XU100.IS,638.9990234375,641.1370239257812,634.406982421875,638.8560180664062,638.8526000976562,43821200000.0
2014-02-24,XU100.IS,640.3670043945312,643.7730102539062,636.6439819335938,641.8599853515625,641.8565673828125,37922000000.0
2014-02-25,XU100.IS,624.7880249023438,626.39697265625,618.9450073242188,621.2379760742188,621.2346801757812,59167600000.0
2014-02-26,XU100.IS,623.3560180664062,626.77197265625,614.6580200195312,615.030029296875,615.0267944335938,49151800000.0
2014-02-27,XU100.IS,611.7830200195312,620.0700073242188,611.4169921875,617.7919921875,617.7886962890625,43187600000.0
2014-02-28,XU100.IS,620.2080078125,629.4979858398438,620.2080078125,625.5330200195312,625.5297241210938,51802900000.0
2014-03-03,XU100.IS,616.5449829101562,617.06201171875,611.6640014648438,611.8920288085938,611.8887939453125,31335700000.0
2014-03-04,XU100.IS,620.3499755859375,630.969970703125,620.3499755859375,630.3070068359375,630.3036499023438,42696500000.0
2014-03-05,XU100.IS,631.5059814453125,639.093994140625,631.2899780273438,634.447021484375,634.4436645507812,43645800000.0
2014-03-06,XU100.IS,638.2490234375,641.7420043945312,634.9429931640625,640.0419921875,640.03857421875,58192500000.0
