Date,XAU_USD,USD_TRY,XAU_TRY
2020-10-13 00:00:00,1888.5,7.88539981842041,14891.577557086945
2020-10-14 00:00:00,1901.300048828125,7.9207000732421875,15059.627436008304
2020-10-15 00:00:00,1903.199951171875,7.906199932098389,15047.079324724737
2020-10-16 00:00:00,1900.800048828125,7.9309000968933105,15075.055291425786
2020-10-19 00:00:00,1906.4000244140625,7.912300109863281,15084.009122614749
2020-10-20 00:00:00,1910.4000244140625,7.872640132904053,15039.89190210303
2020-10-21 00:00:00,1924.5999755859373,7.857999801635742,15123.506226382451
2020-10-22 00:00:00,1901.0999755859373,7.808040142059326,14843.864923443003
2020-10-23 00:00:00,1902.0,7.941199779510498,15104.161980628967
2020-10-26 00:00:00,1902.699951171875,7.97353982925415,15171.253843788872
2020-10-27 00:00:00,1908.800048828125,8.09022045135498,15442.613192576682
2020-10-28 00:00:00,1876.199951171875,8.192700386047363,15371.144064267864
2020-10-29 00:00:00,1865.5999755859373,8.264920234680176,15419.034988039057
2020-10-30 00:00:00,1877.4000244140625,8.297940254211426,15578.553235842965
2020-11-02 00:00:00,1890.4000244140625,8.363490104675293,15810.341898064944
2020-11-03 00:00:00,1908.5,8.433609962463379,16095.54461336136
2020-11-04 00:00:00,1894.5999755859373,8.432000160217285,15975.26729768829
2020-11-05 00:00:00,1945.300048828125,8.440500259399414,16419.305566743482
2020-11-06 00:00:00,1950.300048828125,8.42039966583252,16422.30587942549
2020-11-09 00:00:00,1853.199951171875,8.437789916992188,15636.91186216846
2020-11-10 00:00:00,1875.4000244140625,8.107600212097168,15204.993635706487
2020-11-11 00:00:00,1860.699951171875,8.149149894714355,15163.122811187292
2020-11-12 00:00:00,1872.5999755859373,7.782999992370605,14574.445595698548
2020-11-13 00:00:00,1885.699951171875,7.68179988861084,14485.569674865576
2020-11-16 00:00:00,1887.300048828125,7.619949817657471,14381.131662932808
2020-11-17 00:00:00,1884.5,7.688379764556885,14488.75166630745
2020-11-18 00:00:00,1873.5,7.674650192260742,14378.4571352005
2020-11-19 00:00:00,1861.0999755859373,7.691060066223144,14313.831701477871
2020-11-20 00:00:00,1872.5999755859373,7.539599895477295,14118.65458019852
2020-11-23 00:00:00,1837.800048828125,7.617249965667725,13998.982358840178
2020-11-24 00:00:00,1804.800048828125,7.873899936676025,14210.81499018066
2020-11-25 00:00:00,1805.699951171875,7.993899822235107,14434.584518682794
2020-11-27 00:00:00,1781.9000244140625,7.8709001541137695,14025.157176775974
2020-11-30 00:00:00,1775.699951171875,7.817319869995117,13881.214511445258
2020-12-01 00:00:00,1814.0999755859373,7.8225998878479,14190.978265563434
2020-12-02 00:00:00,1825.699951171875,7.817500114440918,14272.409577220911
2020-12-03 00:00:00,1836.800048828125,7.850490093231201,14419.780586571782
2020-12-04 00:00:00,1835.9000244140625,7.781199932098389,14285.505145310131
2020-12-07 00:00:00,1861.800048828125,7.801380157470703,14524.60995810572
2020-12-08 00:00:00,1870.800048828125,7.796760082244873,14586.179142564884
2020-12-09 00:00:00,1834.5999755859373,7.809669971466064,14327.620338985873
2020-12-10 00:00:00,1833.5999755859373,7.817659854888916,14334.46091906348
2020-12-11 00:00:00,1839.800048828125,7.886300086975098,14509.215285090031
2020-12-14 00:00:00,1828.699951171875,7.854340076446533,14363.231314285076
2020-12-15 00:00:00,1852.300048828125,7.847099781036377,14535.18330757285
2020-12-16 00:00:00,1856.0999755859373,7.83050012588501,14534.191092480847
2020-12-17 00:00:00,1887.199951171875,7.794710159301758,14710.176632033195
2020-12-18 00:00:00,1885.699951171875,7.697700023651123,14515.552558734664
2020-12-21 00:00:00,1879.199951171875,7.658549785614014,14391.946383173228
2020-12-22 00:00:00,1866.5999755859373,7.643249988555908,14266.890242035675
2020-12-23 00:00:00,1874.699951171875,7.65749979019165,14355.51448277093
2020-12-24 00:00:00,1879.9000244140625,7.633299827575684,14349.840532219388
2020-12-28 00:00:00,1877.199951171875,7.569499969482422,14209.464973107912
2020-12-29 00:00:00,1879.699951171875,7.439400196075439,13983.84018531104
2020-12-30 00:00:00,1891.0,7.388800144195557,13972.221072673798
2020-12-31 00:00:00,1893.0999755859373,7.373730182647705,13959.20842874766
2021-01-04 00:00:00,1944.699951171875,7.433420181274414,14455.771863564383
2021-01-05 00:00:00,1952.699951171875,7.421500205993652,14491.963089865863
2021-01-06 00:00:00,1906.9000244140625,7.383790016174316,14080.149362111117
2021-01-07 00:00:00,1912.300048828125,7.29971981048584,13959.254550023705
2021-01-08 00:00:00,1834.0999755859373,7.326600074768066,13437.717018260038
2021-01-11 00:00:00,1849.5999755859373,7.357649803161621,13608.708896297612
2021-01-12 00:00:00,1842.9000244140625,7.471950054168701,13770.056937248157
2021-01-13 00:00:00,1853.5999755859373,7.446959972381592,13803.684822995972
2021-01-14 00:00:00,1850.300048828125,7.394269943237305,13681.618037020322
2021-01-15 00:00:00,1829.300048828125,7.366099834442139,13474.806786817848
