Date,Open,High,Low,Close,Volume,Ticker
2019-04-12 00:00:00+03:00,967.22344,971.40672,960.22477,969.66094,0.0,XUTUM
2019-04-15 00:00:00+03:00,967.69906,974.8332,962.51359,962.51359,0.0,XUTUM
2019-04-16 00:00:00+03:00,967.23672,980.93492,967.23672,978.04563,0.0,XUTUM
2019-04-17 00:00:00+03:00,983.2707,995.67094,983.06133,991.42,0.0,XUTUM
2019-04-18 00:00:00+03:00,988.83508,988.83508,976.55578,979.01953,0.0,XUTUM
2019-04-19 00:00:00+03:00,980.77852,982.61711,977.29797,978.71633,0.0,XUTUM
2019-04-22 00:00:00+03:00,974.45109,974.79953,969.70383,970.10844,0.0,XUTUM
2019-04-24 00:00:00+03:00,968.98438,975.42727,968.6932,971.62602,0.0,XUTUM
2019-04-25 00:00:00+03:00,973.86289,974.59789,949.85711,955.37703,0.0,XUTUM
2019-04-26 00:00:00+03:00,959.13453,961.4968,951.05938,958.37656,0.0,XUTUM
2019-04-29 00:00:00+03:00,960.83297,961.0557,953.13289,956.03594,0.0,XUTUM
2019-04-30 00:00:00+03:00,957.96063,966.94242,957.96063,964.13063,0.0,XUTUM
2019-05-02 00:00:00+03:00,967.00313,969.91133,949.58891,951.975,0.0,XUTUM
2019-05-03 00:00:00+03:00,952.76539,954.04313,945.27578,949.49867,0.0,XUTUM
2019-05-06 00:00:00+03:00,940.39563,940.39563,925.46711,939.40406,0.0,XUTUM
2019-05-07 00:00:00+03:00,917.65453,929.60906,916.74258,925.49547,0.0,XUTUM
2019-05-08 00:00:00+03:00,919.14703,927.06258,908.83039,914.05828,0.0,XUTUM
2019-05-09 00:00:00+03:00,914.6382,918.31133,898.02313,898.29313,0.0,XUTUM
2019-05-10 00:00:00+03:00,906.00867,909.63523,894.73867,896.99133,0.0,XUTUM
2019-05-13 00:00:00+03:00,898.32391,899.37391,866.7675,874.26742,0.0,XUTUM
2019-05-14 00:00:00+03:00,877.43992,891.15891,872.10352,891.15891,0.0,XUTUM
2019-05-15 00:00:00+03:00,891.56453,891.74938,871.58156,884.4218,0.0,XUTUM
2019-05-16 00:00:00+03:00,887.14508,895.49367,881.74727,882.81977,0.0,XUTUM
2019-05-17 00:00:00+03:00,880.52672,885.32781,876.65563,878.7493,0.0,XUTUM
2019-05-20 00:00:00+03:00,879.72344,881.68328,876.09563,878.4743,0.0,XUTUM
2019-05-21 00:00:00+03:00,880.27344,882.11008,861.13008,864.27703,0.0,XUTUM
2019-05-22 00:00:00+03:00,861.65797,866.38773,847.70117,847.70117,0.0,XUTUM
2019-05-23 00:00:00+03:00,846.32453,856.93609,846.32453,855.92297,0.0,XUTUM
2019-05-24 00:00:00+03:00,859.75398,874.23898,859.75398,870.45828,0.0,XUTUM
2019-05-27 00:00:00+03:00,874.55719,878.77867,863.32344,865.46469,0.0,XUTUM
2019-05-28 00:00:00+03:00,870.77547,885.92438,870.77547,877.50672,0.0,XUTUM
2019-05-29 00:00:00+03:00,879.05156,886.68297,875.40531,881.30039,0.0,XUTUM
2019-05-30 00:00:00+03:00,889.39477,908.55883,889.39477,908.55883,0.0,XUTUM
2019-05-31 00:00:00+03:00,906.96742,914.37641,898.98281,914.37641,0.0,XUTUM
2019-06-03 00:00:00+03:00,912.10102,916.82031,907.4168,912.20633,0.0,XUTUM
2019-06-07 00:00:00+03:00,914.55313,945.60211,912.38078,945.60211,0.0,XUTUM
2019-06-10 00:00:00+03:00,945.3243,952.41891,938.31406,949.28578,0.0,XUTUM
2019-06-11 00:00:00+03:00,951.64859,954.18219,935.52742,937.07352,0.0,XUTUM
2019-06-12 00:00:00+03:00,936.40258,944.63203,933.38969,935.225,0.0,XUTUM
2019-06-13 00:00:00+03:00,931.21727,931.21727,914.82922,914.82922,0.0,XUTUM
2019-06-14 00:00:00+03:00,918.07969,922.6775,910.29313,917.51156,0.0,XUTUM
2019-06-17 00:00:00+03:00,914.545,934.6718,913.92992,931.7868,0.0,XUTUM
2019-06-18 00:00:00+03:00,932.55258,951.10859,930.46867,950.84406,0.0,XUTUM
2019-06-19 00:00:00+03:00,948.85797,956.11109,942.15883,950.7957,0.0,XUTUM
2019-06-20 00:00:00+03:00,960.35898,967.56453,949.31578,950.39258,0.0,XUTUM
2019-06-21 00:00:00+03:00,949.38563,952.51211,939.41367,948.88391,0.0,XUTUM
2019-06-24 00:00:00+03:00,968.20391,969.85672,957.66258,960.46141,0.0,XUTUM
2019-06-25 00:00:00+03:00,959.41508,968.31633,955.32789,963.30227,0.0,XUTUM
2019-06-26 00:00:00+03:00,964.37,967.31047,954.52352,957.29727,0.0,XUTUM
2019-06-27 00:00:00+03:00,961.45063,968.29688,961.45063,964.59813,0.0,XUTUM
2019-06-28 00:00:00+03:00,967.18891,974.40242,964.33078,973.25797,0.0,XUTUM
2019-07-01 00:00:00+03:00,993.96141,1006.3774,991.60297,1004.1195,0.0,XUTUM
2019-07-02 00:00:00+03:00,1005.0529,1009.9775,999.28641,1008.6667,0.0,XUTUM
2019-07-03 00:00:00+03:00,1011.1654,1011.571,998.59539,1000.583,0.0,XUTUM
2019-07-04 00:00:00+03:00,1004.2445,1006.8703,992.71789,1000.764,0.0,XUTUM
2019-07-05 00:00:00+03:00,1001.2866,1010.806,999.69961,1003.0376,0.0,XUTUM
2019-07-08 00:00:00+03:00,988.2943,997.99852,986.12813,994.25047,0.0,XUTUM
2019-07-09 00:00:00+03:00,994.75352,998.24719,975.37219,975.51297,0.0,XUTUM
2019-07-10 00:00:00+03:00,975.86211,993.60148,970.21109,992.63453,0.0,XUTUM
2019-07-11 00:00:00+03:00,1000.6007,1003.7016,996.06977,1000.9377,0.0,XUTUM
2019-07-12 00:00:00+03:00,1001.5566,1005.4309,976.03219,978.26172,0.0,XUTUM
2019-07-16 00:00:00+03:00,985.56602,994.08711,983.86711,987.44844,0.0,XUTUM
2019-07-17 00:00:00+03:00,991.19727,1005.5124,988.06578,1004.5905,0.0,XUTUM
2019-07-18 00:00:00+03:00,1003.7968,1024.347,1000.8546,1021.7603,0.0,XUTUM
2019-07-19 00:00:00+03:00,1029.6712,1034.4254,1022.9056,1024.6286,0.0,XUTUM
2019-07-22 00:00:00+03:00,1024.534,1027.777,1015.8159,1018.0936,0.0,XUTUM
2019-07-23 00:00:00+03:00,1019.4991,1035.4419,1018.4201,1032.2357,0.0,XUTUM
2019-07-24 00:00:00+03:00,1034.7151,1040.6171,1024.8033,1040.6171,0.0,XUTUM
2019-07-25 00:00:00+03:00,1042.7779,1047.1037,1023.0466,1027.201,0.0,XUTUM
2019-07-26 00:00:00+03:00,1029.5079,1039.1675,1022.8192,1035.2419,0.0,XUTUM
2019-07-29 00:00:00+03:00,1038.3339,1042.383,1032.9812,1040.7951,0.0,XUTUM
2019-07-30 00:00:00+03:00,1042.3346,1042.5049,1027.8457,1034.5662,0.0,XUTUM
2019-07-31 00:00:00+03:00,1038.2917,1038.2917,1023.8429,1028.7223,0.0,XUTUM
2019-08-01 00:00:00+03:00,1021.9642,1029.9257,1019.587,1027.1729,0.0,XUTUM
2019-08-02 00:00:00+03:00,1023.611,1025.4691,1006.0868,1006.228,0.0,XUTUM
2019-08-05 00:00:00+03:00,1003.8119,1009.1152,995.00703,996.6832,0.0,XUTUM
2019-08-06 00:00:00+03:00,999.69258,1009.9288,998.12953,1005.3521,0.0,XUTUM
2019-08-07 00:00:00+03:00,1009.4881,1010.7913,986.78641,990.30227,0.0,XUTUM
2019-08-08 00:00:00+03:00,1000.7019,1002.4278,988.41992,1001.387,0.0,XUTUM
2019-08-09 00:00:00+03:00,1002.2841,1007.6453,997.375,1003.2363,0.0,XUTUM
2019-08-15 00:00:00+03:00,994.73492,994.86898,975.83023,976.52406,0.0,XUTUM
2019-08-16 00:00:00+03:00,982.53617,986.03883,968.61219,968.61219,0.0,XUTUM
2019-08-19 00:00:00+03:00,975.90703,977.91789,962.98109,964.77313,0.0,XUTUM
2019-08-20 00:00:00+03:00,966.49641,977.04141,965.18852,971.98023,0.0,XUTUM
2019-08-21 00:00:00+03:00,973.32633,976.10609,964.80508,967.01109,0.0,XUTUM
2019-08-22 00:00:00+03:00,968.95688,972.53367,955.99641,965.83602,0.0,XUTUM
2019-08-23 00:00:00+03:00,968.57906,984.99672,964.89602,982.86859,0.0,XUTUM
2019-08-26 00:00:00+03:00,968.61594,986.1782,968.61594,983.10648,0.0,XUTUM
2019-08-27 00:00:00+03:00,985.60922,985.60922,972.56578,973.71453,0.0,XUTUM
2019-08-28 00:00:00+03:00,978.1907,979.09508,967.0457,972.90227,0.0,XUTUM
2019-08-29 00:00:00+03:00,975.09258,985.94242,972.12273,980.90219,0.0,XUTUM
2019-09-02 00:00:00+03:00,981.25992,999.41953,981.25992,996.88219,0.0,XUTUM
2019-09-03 00:00:00+03:00,996.74531,1008.0325,993.50344,1001.918,0.0,XUTUM
2019-09-04 00:00:00+03:00,1009.908,1016.1826,1007.1218,1014.581,0.0,XUTUM
2019-09-05 00:00:00+03:00,1019.8838,1022.4245,1012.231,1016.832,0.0,XUTUM
2019-09-06 00:00:00+03:00,1015.982,1018.2647,1004.0754,1004.5293,0.0,XUTUM
2019-09-09 00:00:00+03:00,1012.8444,1025.8422,1012.8444,1021.0311,0.0,XUTUM
2019-09-10 00:00:00+03:00,1021.2996,1029.1007,1018.8401,1027.3776,0.0,XUTUM
2019-09-11 00:00:00+03:00,1031.2486,1037.0499,1029.1765,1034.7134,0.0,XUTUM
2019-09-12 00:00:00+03:00,1038.4973,1045.1079,1033.0146,1039.8777,0.0,XUTUM
2019-09-13 00:00:00+03:00,1042.439,1047.6327,1038.7415,1046.0024,0.0,XUTUM
2019-09-16 00:00:00+03:00,1040.7984,1048.5123,1038.2855,1041.4327,0.0,XUTUM
2019-09-17 00:00:00+03:00,1041.9455,1041.9455,1025.7589,1030.3392,0.0,XUTUM
2019-09-18 00:00:00+03:00,1030.6978,1036.7464,1022.437,1035.2342,0.0,XUTUM
2019-09-19 00:00:00+03:00,1036.9069,1036.9069,1017.0007,1019.886,0.0,XUTUM
2019-09-20 00:00:00+03:00,1022.8524,1025.6431,1016.0272,1018.7753,0.0,XUTUM
2019-09-23 00:00:00+03:00,1020.9417,1023.6489,1012.8835,1016.725,0.0,XUTUM
2019-09-24 00:00:00+03:00,1029.9717,1038.1969,1029.9717,1034.3881,0.0,XUTUM
2019-09-25 00:00:00+03:00,1033.1172,1041.9053,1031.6673,1041.9053,0.0,XUTUM
2019-09-26 00:00:00+03:00,1044.927,1046.9954,1035.3869,1035.6395,0.0,XUTUM
2019-09-27 00:00:00+03:00,1038.3944,1067.4626,1038.3944,1066.6922,0.0,XUTUM
2019-09-30 00:00:00+03:00,1072.2665,1073.5527,1066.2795,1066.9311,0.0,XUTUM
2019-10-01 00:00:00+03:00,1069.6016,1069.6016,1049.5043,1055.8985,0.0,XUTUM
2019-10-02 00:00:00+03:00,1055.6562,1061.5801,1049.7406,1052.6655,0.0,XUTUM
2019-10-03 00:00:00+03:00,1056.3051,1065.1137,1039.0577,1046.0323,0.0,XUTUM
2019-10-04 00:00:00+03:00,1049.965,1056.6895,1046.8654,1052.9083,0.0,XUTUM
2019-10-07 00:00:00+03:00,1051.2628,1069.3555,1044.5688,1048.243,0.0,XUTUM
2019-10-08 00:00:00+03:00,1040.8567,1045.5442,1024.3047,1036.8724,0.0,XUTUM
2019-10-09 00:00:00+03:00,1039.4845,1043.9386,1014.3864,1014.6738,0.0,XUTUM
2019-10-10 00:00:00+03:00,1017.4178,1020.4756,993.7757,1006.2076,0.0,XUTUM
2019-10-11 00:00:00+03:00,1010.7807,1016.4844,1006.3397,1009.1697,0.0,XUTUM
2019-10-14 00:00:00+03:00,999.10102,999.78977,952.85938,958.96781,0.0,XUTUM
2019-10-15 00:00:00+03:00,974.63117,977.63148,967.22398,972.18313,0.0,XUTUM
2019-10-16 00:00:00+03:00,955.09891,963.54289,950.84922,961.29539,0.0,XUTUM
2019-10-17 00:00:00+03:00,961.46367,970.23883,950.86703,968.77953,0.0,XUTUM
2019-10-18 00:00:00+03:00,1003.4259,1007.0853,1000.0722,1004.2262,0.0,XUTUM
2019-10-21 00:00:00+03:00,1005.433,1005.433,993.49758,994.72141,0.0,XUTUM
2019-10-22 00:00:00+03:00,996.75133,1005.1987,994.61063,1000.3971,0.0,XUTUM
2019-10-23 00:00:00+03:00,1009.6998,1020.5768,1008.5181,1019.9924,0.0,XUTUM
2019-10-24 00:00:00+03:00,1026.8466,1034.8189,1023.0949,1026.0046,0.0,XUTUM
2019-10-25 00:00:00+03:00,1025.6236,1029.3053,1023.7267,1025.522,0.0,XUTUM
2019-10-28 00:00:00+03:00,1027.6489,1029.0596,1022.3865,1022.3865,0.0,XUTUM
2019-10-30 00:00:00+03:00,1013.5592,1021.371,1009.2118,1012.2654,0.0,XUTUM
2019-10-31 00:00:00+03:00,1014.5102,1017.1635,1007.4781,1010.3777,0.0,XUTUM
2019-11-01 00:00:00+03:00,1012.7046,1013.8037,1002.4472,1010.3079,0.0,XUTUM
2019-11-04 00:00:00+03:00,1018.0771,1029.4064,1017.1879,1026.1368,0.0,XUTUM
2019-11-05 00:00:00+03:00,1026.9369,1031.9468,1023.762,1030.3162,0.0,XUTUM
2019-11-06 00:00:00+03:00,1031.9412,1041.1751,1029.3118,1037.1371,0.0,XUTUM
2019-11-07 00:00:00+03:00,1043.522,1060.5447,1043.522,1060.5447,0.0,XUTUM
2019-11-08 00:00:00+03:00,1059.8598,1064.8247,1055.8032,1057.2763,0.0,XUTUM
2019-11-11 00:00:00+03:00,1054.9411,1064.5795,1050.0256,1057.7655,0.0,XUTUM
2019-11-12 00:00:00+03:00,1061.0129,1070.3655,1061.0129,1066.0599,0.0,XUTUM
2019-11-13 00:00:00+03:00,1066.7027,1075.8891,1063.491,1073.9969,0.0,XUTUM
2019-11-14 00:00:00+03:00,1069.128,1077.3965,1060.1034,1064.671,0.0,XUTUM
2019-11-15 00:00:00+03:00,1071.4489,1082.483,1071.4489,1081.2184,0.0,XUTUM
2019-11-18 00:00:00+03:00,1086.7048,1100.6826,1086.7048,1097.3181,0.0,XUTUM
2019-11-19 00:00:00+03:00,1100.9727,1106.9954,1095.646,1104.7789,0.0,XUTUM
2019-11-20 00:00:00+03:00,1103.2188,1111.3158,1096.2707,1097.9768,0.0,XUTUM
2019-11-21 00:00:00+03:00,1098.4502,1103.6373,1094.0019,1099.8113,0.0,XUTUM
2019-11-22 00:00:00+03:00,1103.1769,1107.052,1093.3701,1098.93,0.0,XUTUM
2019-11-25 00:00:00+03:00,1105.4401,1111.5952,1085.6186,1087.613,0.0,XUTUM
2019-11-26 00:00:00+03:00,1089.3901,1095.7588,1080.8402,1094.0916,0.0,XUTUM
2019-11-27 00:00:00+03:00,1093.9428,1099.0965,1088.8241,1093.6596,0.0,XUTUM
2019-11-28 00:00:00+03:00,1096.2156,1107.8212,1095.8702,1107.0598,0.0,XUTUM
2019-11-29 00:00:00+03:00,1109.0492,1112.7327,1102.615,1105.7888,0.0,XUTUM
2019-12-02 00:00:00+03:00,1110.6174,1120.4652,1110.6174,1118.6164,0.0,XUTUM
2019-12-03 00:00:00+03:00,1117.64,1127.8611,1108.8261,1108.8261,0.0,XUTUM
2019-12-04 00:00:00+03:00,1113.7141,1120.9944,1109.5837,1120.2876,0.0,XUTUM
2019-12-05 00:00:00+03:00,1126.4791,1134.836,1125.7931,1130.7397,0.0,XUTUM
2019-12-06 00:00:00+03:00,1134.6056,1136.4337,1126.5151,1131.9493,0.0,XUTUM
2019-12-09 00:00:00+03:00,1132.6481,1135.6123,1124.7379,1132.6586,0.0,XUTUM
2019-12-10 00:00:00+03:00,1134.1563,1138.9153,1120.6101,1124.8718,0.0,XUTUM
2019-12-11 00:00:00+03:00,1125.2136,1127.2296,1119.2068,1124.1289,0.0,XUTUM
2019-12-12 00:00:00+03:00,1130.4653,1145.3243,1130.4653,1145.3243,0.0,XUTUM
2019-12-13 00:00:00+03:00,1154.4615,1162.5167,1143.4218,1147.8048,0.0,XUTUM
2019-12-16 00:00:00+03:00,1150.3762,1158.585,1146.213,1155.4857,0.0,XUTUM
2019-12-17 00:00:00+03:00,1159.4058,1163.9669,1153.6257,1154.6647,0.0,XUTUM
2019-12-18 00:00:00+03:00,1149.4676,1151.4913,1144.3256,1148.9764,0.0,XUTUM
2019-12-19 00:00:00+03:00,1152.0404,1156.3701,1149.1554,1150.0848,0.0,XUTUM
2019-12-20 00:00:00+03:00,1154.8573,1160.8025,1153.0537,1155.6758,0.0,XUTUM
2019-12-23 00:00:00+03:00,1158.8198,1166.7419,1157.3139,1166.7419,0.0,XUTUM
2019-12-24 00:00:00+03:00,1173.7101,1179.6299,1173.2683,1177.4046,0.0,XUTUM
2019-12-25 00:00:00+03:00,1180.1837,1182.2227,1176.5374,1180.27,0.0,XUTUM
2019-12-26 00:00:00+03:00,1182.5871,1192.5908,1178.7196,1184.1298,0.0,XUTUM
2019-12-27 00:00:00+03:00,1188.303,1190.7544,1181.8504,1184.6382,0.0,XUTUM
2019-12-30 00:00:00+03:00,1188.8686,1198.6699,1188.8686,1197.033,0.0,XUTUM
2019-12-31 00:00:00+03:00,1200.5188,1202.6314,1194.3659,1194.7837,0.0,XUTUM
2020-01-02 00:00:00+03:00,1199.8785,1210.4657,1196.7202,1210.4657,0.0,XUTUM
2020-01-03 00:00:00+03:00,1202.701,1206.442,1172.8249,1185.5094,0.0,XUTUM
2020-01-06 00:00:00+03:00,1173.1167,1176.9243,1158.1203,1159.8834,0.0,XUTUM
2020-01-07 00:00:00+03:00,1171.6349,1182.0798,1171.6349,1174.6231,0.0,XUTUM
2020-01-08 00:00:00+03:00,1155.3828,1180.8853,1152.7187,1175.6615,0.0,XUTUM
2020-01-09 00:00:00+03:00,1200.7578,1230.954,1200.7578,1229.6582,0.0,XUTUM
2020-01-10 00:00:00+03:00,1232.819,1242.5591,1227.6811,1237.9972,0.0,XUTUM
2020-01-13 00:00:00+03:00,1248.0945,1261.5072,1248.0945,1256.8571,0.0,XUTUM
2020-01-14 00:00:00+03:00,1258.777,1269.0807,1249.3929,1268.3791,0.0,XUTUM
2020-01-15 00:00:00+03:00,1266.5196,1272.7015,1258.1381,1264.6455,0.0,XUTUM
2020-01-16 00:00:00+03:00,1269.5921,1280.2709,1262.7603,1265.5325,0.0,XUTUM
2020-01-17 00:00:00+03:00,1272.2543,1274.9444,1261.4788,1270.9199,0.0,XUTUM
2020-01-20 00:00:00+03:00,1275.9804,1287.6091,1275.9804,1284.8529,0.0,XUTUM
2020-01-21 00:00:00+03:00,1278.1085,1299.4561,1273.468,1297.3028,0.0,XUTUM
2020-01-22 00:00:00+03:00,1304.5966,1307.8645,1286.014,1290.0867,0.0,XUTUM
2020-01-23 00:00:00+03:00,1286.8101,1300.0314,1285.3026,1291.4691,0.0,XUTUM
2020-01-24 00:00:00+03:00,1303.8245,1306.3318,1276.1029,1290.5643,0.0,XUTUM
2020-01-27 00:00:00+03:00,1275.2774,1287.7022,1272.711,1274.208,0.0,XUTUM
2020-01-28 00:00:00+03:00,1282.119,1285.4396,1264.757,1269.3617,0.0,XUTUM
2020-01-29 00:00:00+03:00,1277.8274,1279.4897,1264.1181,1265.4085,0.0,XUTUM
2020-01-30 00:00:00+03:00,1259.7888,1262.2283,1246.7728,1261.8199,0.0,XUTUM
2020-01-31 00:00:00+03:00,1263.9022,1266.3399,1255.9082,1257.8514,0.0,XUTUM
2020-02-03 00:00:00+03:00,1261.4249,1266.6636,1254.4173,1261.7203,0.0,XUTUM
2020-02-04 00:00:00+03:00,1275.0454,1293.5982,1272.0661,1293.024,0.0,XUTUM
2020-02-05 00:00:00+03:00,1297.04,1309.1184,1291.0376,1294.1917,0.0,XUTUM
2020-02-06 00:00:00+03:00,1305.5819,1309.9416,1291.3824,1294.8847,0.0,XUTUM
2020-02-07 00:00:00+03:00,1297.9521,1301.1926,1282.0287,1282.9624,0.0,XUTUM
2020-02-10 00:00:00+03:00,1278.0498,1286.5884,1232.9781,1254.0545,0.0,XUTUM
2020-02-11 00:00:00+03:00,1266.977,1272.148,1244.598,1270.2333,0.0,XUTUM
2020-02-12 00:00:00+03:00,1272.4183,1285.843,1264.1428,1273.5655,0.0,XUTUM
2020-02-13 00:00:00+03:00,1273.5336,1281.7225,1268.7225,1279.3944,0.0,XUTUM
2020-02-14 00:00:00+03:00,1284.926,1289.8978,1274.497,1276.0073,0.0,XUTUM
2020-02-17 00:00:00+03:00,1284.9748,1287.3386,1280.4394,1282.5712,0.0,XUTUM
2020-02-18 00:00:00+03:00,1278.4116,1278.4116,1264.9643,1269.8735,0.0,XUTUM
2020-02-19 00:00:00+03:00,1275.0963,1279.3532,1258.7928,1264.9839,0.0,XUTUM
2020-02-20 00:00:00+03:00,1266.5053,1266.8744,1213.5683,1220.4302,0.0,XUTUM
2020-02-21 00:00:00+03:00,1213.1577,1239.5516,1204.5293,1235.9006,0.0,XUTUM
2020-02-24 00:00:00+03:00,1215.8721,1217.1364,1202.4676,1217.0315,0.0,XUTUM
2020-02-25 00:00:00+03:00,1226.8406,1231.6896,1207.5479,1214.7027,0.0,XUTUM
2020-02-26 00:00:00+03:00,1213.1943,1223.8166,1200.4903,1221.7068,0.0,XUTUM
2020-02-27 00:00:00+03:00,1209.1987,1214.2844,1169.4239,1169.4239,0.0,XUTUM
2020-02-28 00:00:00+03:00,1045.2381,1140.0594,1045.2381,1123.0394,0.0,XUTUM
2020-03-02 00:00:00+03:00,1149.8708,1160.8053,1129.996,1141.1224,0.0,XUTUM
2020-03-03 00:00:00+03:00,1159.2122,1182.2165,1158.3598,1182.2165,0.0,XUTUM
2020-03-04 00:00:00+03:00,1179.8039,1197.4343,1174.7381,1174.7381,0.0,XUTUM
2020-03-05 00:00:00+03:00,1192.6404,1198.2862,1181.0762,1185.448,0.0,XUTUM
2020-03-06 00:00:00+03:00,1183.9694,1190.9586,1153.327,1161.8692,0.0,XUTUM
2020-03-09 00:00:00+03:00,1128.895,1130.4047,1076.3437,1094.0584,0.0,XUTUM
2020-03-10 00:00:00+03:00,1121.0203,1128.6522,1063.1219,1063.3645,0.0,XUTUM
2020-03-11 00:00:00+03:00,1056.0329,1079.737,1033.623,1057.5652,0.0,XUTUM
2020-03-12 00:00:00+03:00,1029.4054,1034.2439,967.63789,974.49359,0.0,XUTUM
2020-03-13 00:00:00+03:00,972.89258,1028.3517,952.04148,996.40977,0.0,XUTUM
2020-03-16 00:00:00+03:00,960.83641,960.83641,905.65438,915.98758,0.0,XUTUM
2020-03-17 00:00:00+03:00,924.2018,925.21609,852.4182,900.33289,0.0,XUTUM
2020-03-18 00:00:00+03:00,878.9418,911.48883,874.59367,888.01102,0.0,XUTUM
2020-03-19 00:00:00+03:00,881.05383,900.63539,872.41961,884.00727,0.0,XUTUM
2020-03-20 00:00:00+03:00,904.64547,913.82633,883.71906,892.03,0.0,XUTUM
2020-03-23 00:00:00+03:00,863.44141,898.59711,858.32867,876.77906,0.0,XUTUM
2020-03-24 00:00:00+03:00,910.62109,933.15008,906.29922,930.74672,0.0,XUTUM
2020-03-25 00:00:00+03:00,945.15531,960.17258,919.79859,931.48367,0.0,XUTUM
2020-03-26 00:00:00+03:00,930.62273,962.26141,926.03859,959.75008,0.0,XUTUM
2020-03-27 00:00:00+03:00,964.79844,969.40227,927.21367,927.21367,0.0,XUTUM
2020-03-30 00:00:00+03:00,925.3968,935.01563,913.16547,927.6382,0.0,XUTUM
2020-03-31 00:00:00+03:00,940.87023,951.00969,935.64742,947.60688,0.0,XUTUM
2020-04-01 00:00:00+03:00,933.66633,957.20313,929.47891,942.70633,0.0,XUTUM
2020-04-02 00:00:00+03:00,953.33313,956.66039,930.26117,944.9207,0.0,XUTUM
2020-04-03 00:00:00+03:00,946.33648,949.82039,940.36227,945.16273,0.0,XUTUM
2020-04-06 00:00:00+03:00,960.63594,974.55938,956.96383,973.96898,0.0,XUTUM
2020-04-07 00:00:00+03:00,986.14953,1003.5904,977.45852,977.73102,0.0,XUTUM
2020-04-08 00:00:00+03:00,979.34719,987.57078,970.79539,987.57078,0.0,XUTUM
2020-04-09 00:00:00+03:00,999.06961,1014.6087,992.05938,1014.6087,0.0,XUTUM
2020-04-10 00:00:00+03:00,1018.85,1032.5726,1009.4777,1022.6491,0.0,XUTUM
2020-04-13 00:00:00+03:00,1012.5322,1033.488,1008.7394,1024.6347,0.0,XUTUM
2020-04-14 00:00:00+03:00,1036.8361,1047.99,1034.0339,1047.1771,0.0,XUTUM
2020-04-15 00:00:00+03:00,1051.7989,1052.0617,1003.641,1017.9285,0.0,XUTUM
